patient_barcode	submitter_id	Project	NOS2	CD4	IKZF2	FOXP3	PKM	TBX21	ENO1	PGM1	GZMB	HIF1A	MMP9	PGK1	GPI	TGFB1	CD33	CA9	IL2	IFNG	IL17A	IL17F	VEGFA	IL12B	CD86	STAT1	EPAS1	SLC2A1	ARG1	CD274	TGFBI	CD80	KIR2DL1	IL1B	CHI3L1	LDHA	IL2RA	IL10	CXCL9	SLC16A3	RORC	S100A8	GZMA	NCAM1	ALDOA	CD8A	SLC16A1	HK2	IL23R	S100A9	CTLA4	CYBB	KIR3DL1	STAT3	IL7R	CXCL10	ITGAM	CD14	CD8B	CD163	PRF1	CXCR3	NCR1	FUT4	FCGR3A	HLA-DRA	NCR3	KLRK1	TNF	PKMP2	MRC1
TCGA-22-1005-01A-01R-A96U-41	TCGA-22-1005	LUSC	1.2645	30.8048	3.1704	1.7506	142.5083	2.0172	236.9145	23.4114	22.6497	42.8387	29.7776	103.8317	43.6113	19.517	1.016	2.1621	0.0239	3.5776	0.1858	0.0519	20.7875	0.4638	8.0068	95.9406	47.2847	42.9096	0.229	4.3683	36.6933	2.2058	0	2.0975	22.0995	103.5466	3.7463	0.2955	78.5748	18.5762	6.3648	20.1103	38.2351	0.1617	3.9183	14.1393	4.5965	19.7799	0.308	339.3603	7.4857	59.747	0.1144	45.8017	18.0187	52.2583	7.5981	64.7334	2.8573	38.0805	22.7183	4.4094	1.2843	4.8994	45.6557	1319.793	1.4966	0.3602	3.8729	0	15.9545
TCGA-22-1011-01A-01R-0692-07	TCGA-22-1011	LUSC	7.6924	25.5989	2.7747	4.3925	292.995	0.8764	475.2788	19.3907	10.4483	58.0196	34.5519	311.5028	77.2278	36.3536	0.7493	51.5331	0	0.2043	0	0	20.8672	0.157	7.1106	24.1814	50.6354	291.2879	0.078	3.2094	34.2783	0.5235	0.0439	18.1265	27.45	296.2529	2.3787	0.1942	19.1275	9.1951	0.1101	748.1006	12.9201	0.5166	2.7197	6.8634	42.4565	59.917	0.1386	3576.3846	3.2827	21.7167	0.0264	30.3306	14.6361	35.346	5.449	53.014	0.6279	7.1762	5.4423	3.6798	0.2872	0.9431	17.1653	653.0749	1.7052	0.1544	4.7467	0.059	4.5295
TCGA-22-1012-01A-01R-0692-07	TCGA-22-1012	LUSC	6.2374	12.8107	0.6638	1.3652	189.9075	0.3231	789.807	8.6692	4.0133	28.1688	120.4331	230.1709	99.2253	44.7808	0.6318	5.0868	0.0733	0.1129	0	0	12.7066	0.081	4.1389	39.4636	11.0085	212.0751	41.1268	2.2508	58.2149	0.4257	0	37.9387	51.6784	433.5636	0.8355	0.2307	8.2138	15.6039	0.3148	785.8092	7.4497	2.4399	2.4434	3.9298	23.0366	31.4703	0.017	3010.8115	1.0482	8.7665	0	33.9903	8.3796	24.6323	3.9438	48.6204	0.5493	4.5868	4.3892	1.7777	0.0866	0.5869	12.9001	351.4531	0.8209	0.018	4.4344	0	4.656
TCGA-22-1016-01A-01R-0692-07	TCGA-22-1016	LUSC	0.6397	39.214	1.9853	1.0968	106.8527	0.4636	334.7262	24.7884	5.04	67.8151	4.2083	118.2313	28.3152	24.5488	2.0208	13.9653	0	0.0628	0	0.0369	12.1919	0.1448	10.2182	44.9614	84.7816	75.4055	0.2228	3.1475	60.1137	0.651	0.0225	5.4724	29.1183	97.0219	3.2731	0.7464	2.92	7.9783	2.2379	488.9356	4.3929	0.1433	1.8473	2.3386	13.7362	17.3213	0.0118	2374.8898	0.7819	35.9646	0.0407	34.2305	17.6911	18.1892	10.2093	88.2075	1.5416	105.2943	4.697	0.9906	0.2308	1.5974	72.9948	1017.7963	0.5243	0.1812	0.8952	0	35.7017
TCGA-22-1016-01A-01R-A96U-41	TCGA-22-1016	LUSC	0.6725	22.2659	4.7187	0.3667	92.3146	0.5173	322.2337	24.4155	5.8427	68.7666	3.9512	127.8487	26.9896	5.512	2.0994	9.8617	0	0.1602	0.0086	0	11.8118	0.1504	12.9901	42.283	58.6017	73.3276	0.7066	3.0929	71.102	1.7609	0.0287	5.125	17.1741	82.9062	3.3374	1.1751	1.4812	8.6356	1.9893	585.7927	6.8014	0.0901	2.934	1.3254	14.6721	16.883	0.0855	3633.8366	0.8687	52.525	0.0086	35.7619	18.0201	19.9341	12.7487	84.737	1.7301	117.4726	4.4745	0.7466	0.1962	1.6541	61.8707	981.3285	0.6424	0.2496	0.9922	0	56.8817
TCGA-22-1017-01A-01R-0692-07	TCGA-22-1017	LUSC	6.0256	18.6413	0.3727	1.4409	168.7006	0.7627	906.7898	24.9012	8.9222	86.2102	9.4188	307.3065	70.2177	21.7442	0.6701	1.4365	0.0172	0.9219	1.0186	0.0374	17.0073	0.3746	3.6909	61.2775	80.1639	55.7929	0.026	15.843	49.5495	0.4433	0.0228	3.333	46.5985	187.3758	4.0909	0.4142	20.4557	20.2458	9.9069	14.259	31.345	0.0605	1.6238	5.802	9.6341	33.5128	0.0659	189.5396	1.4482	17.5952	0.0206	41.1888	7.0347	18.5943	2.7209	55.0739	0.3428	16.0121	7.9965	3.8354	0.3758	1.5536	38.485	909.0632	1.1553	0.0443	1.216	0.0115	9.046
TCGA-22-1017-01A-01R-A96U-41	TCGA-22-1017	LUSC	7.5938	23.8005	0.7085	0.3869	147.774	0.7122	815.6112	22.9728	10.6799	73.6891	15.3993	312.9545	66.7953	11.0832	1.2516	1.653	0.0201	2.1949	0.6862	0.15310000000000001	15.3483	0.4288	9.6078	57.4636	63.9858	61.3705	0.1218	15.6986	56.0431	1.5283	0	5.5396	29.471	160.2134	8.039	0.5567	20.3306	22.6631	9.3668	27.4803	46.8354	0.0707	3.9768	4.2036	9.4864	36.182	0.1332	450.7405	1.621	49.4422	0.0602	43.2819	13.2944	30.2701	7.2906	102.6074	0.5931	54.5022	9.5003	2.6735	0.4279	1.528	63.4178	1244.7002	1.1327	0.074	1.8256	0.0403	34.4999
TCGA-22-4591-01A-01R-1201-07	TCGA-22-4591	LUSC	2.0733	10.5461	2.4251	1.0628	246.4052	0.4051	557.4516	22.5542	3.0886	47.8069	5.2763	348.0217	69.5396	14.2237	0.3409	14.6316	0	0.2597	0	0	31.5941	0.1204	3.0371	17.7813	193.8275	138.3631	0.0337	1.6952	6.9806	0.2377	0.0089	0.5276	17.4922	282.4265	1.6481	0.1698	12.1664	9.7291	0.5837	78.7467	5.2316	2.8525	4.1185	2.6131	17.4107	60.3121	0	482.9748	0.5109	6.8394	0.056	25.5068	1.9827	8.0553	1.1664	31.3245	0.644	4.9423	3.6221	0.941	0.0632	1.4163	7.3095	384.4445	0.498	0.059	0.357	0	2.1275
TCGA-22-4593-01A-21R-1820-07	TCGA-22-4593	LUSC	5.0637	11.2623	1.1568	1.4104	373.1415	0.1122	506.3458	19.5497	1.4063	61.0018	18.8081	286.7913	52.9333	35.6913	0.3857	127.1183	0.0229	0.074	0	0	12.4993	0.0217	1.3111	16.6122	41.227	113.6484	0.0346	1.1873	51.9603	0.0956	0.0151	33.9467	30.0726	183.4846	0.8595	0.1117	3.8948	7.4431	0.0295	34.1094	6.1866	0.3548	3.6543	2.641	17.478	30.1744	0.0199	579.231	0.4307	6.0571	0	37.7498	15.3175	15.7871	2.4217	37.4266	0.5869	5.8714	2.054	0.77	0.0946	0.8346	12.379	169.1092	0.1038	0.0547	2.0217	0.0305	1.8161
TCGA-22-4594-01A-01R-1201-07	TCGA-22-4594	LUSC	0.2876	28.0521	1.2012	2.8912	158.5968	0.3657	431.428	23.1897	19.0936	31.2248	32.311	167.1022	16.8736	18.767	1.1062	0.9632	0.2144	0.30620000000000003	0.0583	0.0212	10.515	0.203	8.1432	32.2396	18.6491	9.0999	0.0688	1.8055	18.2047	0.6043	0	3.9584	20.5692	159.5739	3.4467	0.425	30.798	8.25	4.0536	11.5316	12.709	0.9608	1.6066	6.5537	2.3698	1.2275	0.0747	218.1841	2.2426	30.0019	0	29.127	19.5425	37.3912	2.4047	113.4809	1.3554	10.3315	4.8515	4.2762	0.1266	0.8821	37.4411	1018.8505	1.5923	0.0717	1.729	0	4.2595
TCGA-22-4595-01A-01R-1201-07	TCGA-22-4595	LUSC	0.3879	30.0588	2.2523	1.7072	151.4075	0.3913	730.6209	14.7874	5.5537	46.0288	13.3474	167.8057	40.3974	25.4397	0.8346	32.3824	0	0.342	0	0	5.4681	0.0841	6.7821	44.6095	45.2481	271.078	0.1419	1.9882	49.8263	0.4589	0.1273	4.5093	16.4884	172.0521	5.4109	0.1975	41.2652	17.681	0.6813	1347.0805	12.4439	0.1093	2.2023	4.2709	25.2478	74.4827	0.0516	3251.0586	1.1845	27.6967	0.1771	20.8377	8.069	24.1389	6.2389	94.8295	0.4519	21.63	7.7836	2.7138	0.2186	1.3234	64.7917	817.8423	0.4703	0.1252	0.2765	0	8.3922
TCGA-22-4599-01A-01R-1443-07	TCGA-22-4599	LUSC	1.5963	35.4297	0.6819	2.9656	269.3138	1.3814	678.9336	19.7934	46.2593	87.3163	21.5107	478.6914	154.3961	19.539	0.8092	25.3431	0.0514	4.3728	0.9537	0.2794	8.9783	0.2922	14.1009	91.1695	15.6548	224.0572	0.2594	7.7203	25.9116	1.8273	0.034	4.2849	112.0372	225.1264	11.5932	0.4352	226.0457	4.5932	0.2561	20.4783	57.4305	0.0542	2.0143	21.3888	51.2616	39.7992	0.0896	118.4329	3.7386	46.1261	0.0615	36.8423	15.9482	73.2836	3.0156	73.73	3.271	15.5305	15.2927	4.1732	0.3341	0.8455	77.6677	1704.8384	1.6806	0.2269	1.0634	0.0343	12.9807
TCGA-22-4601-01A-01R-1443-07	TCGA-22-4601	LUSC	3.3768	13.7352	0.8599	0.9434	230.6161	0.2702	494.8215	26.4111	3.3329	23.8534	7.126	117.3041	61.7444	29.0789	0.4685	0.5106	0	0.3698	0	0	34.944	0.0789	2.6822	42.771	14.8301	222.0444	0.0336	3.8523	13.4068	0.302	0	1.4637	26.547	118.4669	0.9703	0.0326	24.8733	7.6558	1.9186	11.6034	4.3322	0.0938	1.1405	3.0358	10.94	76.3181	0	85.4595	0.7151	8.642	0.0199	32.2417	2.4552	25.094	1.9882	23.3724	0.4454	9.0436	2.9942	1.0624	0.0394	0.5298	24.2842	426.9091	0.4541	0.1226	0.5338	0	7.8057
TCGA-22-4604-01A-01R-1201-07	TCGA-22-4604	LUSC	21.4537	37.8048	0.8631	4.0227	200.9628	0.6366	436.4188	13.5412	9.7287	40.2206	180.3792	224.2881	62.0907	56.1133	1.3235	34.2215	0.0667	1.2937	0.0239	0.0869	19.9479	0.1957	9.7678	63.7276	15.9134	176.7857	0.2353	11.9389	77.3268	1.2585	0	19.6515	30.2189	208.1214	5.1782	0.3861	134.0826	16.6413	0.0481	19.794	11.5071	0.2894	1.4535	6.8267	33.2891	46.1368	0.0743	202.9293	2.1196	45.6767	0	27.2245	6.0898	122.4656	13.0086	172.722	0.7801	24.7125	5.6531	4.3352	0.1181	1.9159	89.142	1148.0688	0.3267	0.0833	1.645	0.0089	15.0388
TCGA-22-4605-01A-21R-2125-07	TCGA-22-4605	LUSC	31.258	34.4355	1.4608	1.5625	365.1658	0.3288	413.0008	13.1106	5.7708	71.9033	128.3599	104.6608	47.8123	46.1684	1.4727	13.6162	0	0.0155	0	0.0182	10.6348	0.0476	8.27	14.992	65.6079	143.878	0.1268	5.1974	50.8317	0.3854	0.0111	5.8798	104.0287	150.8979	4.0866	0.2564	5.3275	12.7604	1.9548	1474.6738	3.5178	0.1149	3.4985	1.8029	18.3941	28.4595	0.035	3918.1061	1.7885	22.4968	0.0702	37.5451	16.9696	6.4189	10.2615	120.9261	0.1813	38.2428	2.9581	1.0983	0.0396	0.9197	38.8177	845.9632	0.2891	0.0616	0.928	0	18.1432
TCGA-22-4607-01A-01R-1201-07	TCGA-22-4607	LUSC	0.3292	16.569	3.7747	1.0187	411.0177	0.0726	560.9144	31.0764	5.9547	59.7242	36.2127	301.4608	25.3265	33.8671	0.5708	26.1379	0	0.0472	0	0	15.0495	0.0081	5.2329	26.9659	17.3826	120.0413	0.0515	0.8951	37.0556	0.3914	0	7.9781	24.8934	173.3588	1.8754	0.2936	6.4451	15.9926	3.8152	56.6013	6.443	0.0329	1.4629	1.6434	19.6475	15.6978	0.0534	892.372	0.6054	11.414	0	9.9852	5.6018	31.4568	2.2677	67.7934	0.2671	4.7082	2.2397	0.8083	0.0905	0.9685	46.0335	645.4088	0.1391	0.0876	1.1127	0	5.101
TCGA-22-4609-01A-21R-2125-07	TCGA-22-4609	LUSC	1.9507	37.58	1.7651	2.9394	239.7711	0.9781	294.3878	14.8039	19.3224	75.134	86.507	171.3259	42.7127	41.7024	1.2298	198.5979	0.0302	0.7672	0.0361	0.0164	10.1545	0.2429	8.2912	49.945	70.0799	116.4213	1.3017	5.7404	53.4279	0.8622	0	4.856	103.176	201.5835	7.0689	0.4372	63.9343	22.6732	1.0549	278.9379	17.6274	0.1207	5.7395	12.0777	16.1515	66.5352	0.0263	991.4757	2.8969	36.3596	0.0361	30.5167	27.7177	36.0701	7.8996	95.3461	1.3471	39.231	11.4112	3.9191	0.1337	1.2462	67.4941	1391.3182	1.1371	0.1276	1.5704	0	30.1864
TCGA-22-4613-01A-01R-1443-07	TCGA-22-4613	LUSC	10.4618	32.9472	1.1875	3.8985	188.437	0.903	634.6413	16.7731	13.7248	41.868	24.1428	186.022	48.4893	27.35	1.1602	11.2646	0.1199	0.9233	0	0	6.4029	0.0757	8.4452	35.2669	12.6426	117.9041	0.0403	2.8307	17.0216	0.9605	0	2.6309	46.1742	194.2682	4.0638	0.2471	127.0949	10.712	0.1167	24.9474	9.3842	0.0597	1.6002	7.613	28.5873	27.5466	0.0278	141.979	2.6751	33.1933	0.0717	22.5498	5.8617	62.8428	4.6234	50.9665	2.5332	14.7057	6.8206	3.699	0.2832	1.1737	46.3658	1245.0615	0.7617	0.191	1.1461	0	9.4484
TCGA-22-5471-01A-01R-1635-07	TCGA-22-5471	LUSC	0.8291	15.6171	0.2314	4.7034	224.9065	1.5657	409.3867	15.4804	55.6332	49.1544	59.2346	234.6827	69.0609	26.0917	0.6197	19.4118	0	6.2528	0.1187	0	7.7527	0.2976	5.3974	75.4991	15.619	96.8237	0.0584	4.6194	33.0283	0.6569	0.0109	4.1531	25.9347	137.449	2.6355	0.2692	144.04	5.2543	0.1392	83.2601	38.2467	0.0756	1.6681	30.664	16.5529	18.8704	0.0173	310.017	2.8636	11.286	0.0198	36.9549	6.7997	119.1342	6.3731	61.9672	3.0547	4.3905	25.1826	8.7498	0.1759	1.2161	28.5758	921.9833	1.0511	0.073	4.7002	0.011	3.2331
TCGA-22-5472-01A-01R-1635-07	TCGA-22-5472	LUSC	0.7387	22.1101	5.2112	0.408	266.7063	0.4796	368.579	11.9643	3.0386	37.8591	3.3795	111.7428	31.3624	31.3327	0.8685	1.8728	0	0.014	0	0	8.6136	0.0576	3.8116	17.026	69.3853	39.6611	0.0537	1.1389	29.3293	0.3336	0.1006	1.6511	49.4073	109.4767	0.6742	0.1435	3.5494	9.5152	1.9006	162.4617	4.2345	0.0721	1.2664	2.7119	8.2049	15.1623	0.0318	952.2085	0.2147	15.9871	0.0727	31.3331	7.4923	3.7503	2.8087	45.1464	0.419	19.7699	4.7704	1.1879	0.1077	0.7778	40.7332	880.0264	0.3174	0.1509	0.365	0.0101	19.6374
TCGA-22-5473-01A-01R-1635-07	TCGA-22-5473	LUSC	0.0589	11.8271	0.3851	0.8294	332.1486	0.3332	653.4236	23.7649	9.4717	65.7134	31.1023	277.794	129.7391	36.2306	0.4501	48.4375	0.0145	0.3746	0.0173	0	7.4627	0.1028	2.8138	22.6213	18.8347	473.1158	0.073	23.2307	34.1121	0.3781	0.0191	3.8332	22.3412	235.0465	1.2348	0.1272	14.9968	14.5462	0.6587	112.0697	15.6572	0.8547	1.7515	2.5343	28.9487	63.8621	0.0101	543.7737	0.4012	8.2646	0.0173	31.3151	6.3507	19.9772	1.7743	48.0384	0.1811	6.0369	5.5071	1.2528	0.1453	0.7272	16.5681	378.1764	0.3285	0.0585	0.3282	0.0097	3.0039
TCGA-22-5478-01A-01R-1635-07	TCGA-22-5478	LUSC	0.875	14.0863	0.9542	1.5773	416.3728	0.3175	570.1231	25.9481	3.1498	54.9269	44.3131	220.5648	56.2054	41.9224	0.4206	30.6001	0.0473	0.2184	0.0212	0	6.5306	0.056	3.5983	24.5534	81.5706	201.7887	0.1609	0.8082	19.6067	0.2841	0.086	1.3495	118.2614	175.2956	1.0817	0.1154	13.3229	23.9384	0.688	141.1487	5.8016	9.6755	2.4907	2.0303	42.1831	60.4451	0.0165	978.5995	0.9395	13.1636	0.0353	29.7008	8.8415	8.9044	3.0487	52.3386	0.1854	8.6437	3.2831	1.6268	0.0768	1.3579	21.9934	543.62	1.0298	0.0478	0.3311	0.0237	4.9869
TCGA-22-5480-01A-01R-1635-07	TCGA-22-5480	LUSC	1.3965	25.2745	0.618	11.0875	116.1144	0.7971	425.7794	16.3013	8.5933	20.873	48.4721	112.3301	28.094	21.4136	0.5477	6.1475	0.0839	1.3623	0.086	0	9.9739	0.3518	4.4917	99.7517	13.0982	108.72	0.0665	6.5823	30.0237	0.6679	0.0634	2.5007	36.7327	120.4442	29.6896	0.1716	96.2506	4.5978	0.815	27.3073	11.5117	0.2264	1.0229	3.5633	21.1561	19.4619	0.0626	91.8297	4.5879	19.6793	0.1792	73.3049	11.3697	316.1997	5.7702	30.0405	0.3811	4.89	6.6212	4.7255	2.3853	1.5562	23.5573	2323.2185	0.9029	0.0925	6.9462	0.008	1.453
TCGA-22-5481-01A-31R-1949-07	TCGA-22-5481	LUSC	0.8252	12.5067	0.7973	2.1451	291.0885	0.6589	920.1767	13.1045	14.3316	23.4181	17.7155	109.7846	145.3329	10.86	0.3395	395.7068	0.0191	1.1285	0.0799	0.1037	10.176	0.1355	2.6218	39.2999	5.7052	18.1606	0.0962	14.0088	14.6545	0.4253	0	0.5181	16.0137	124.5041	0.7545	0.118	47.4328	2.5002	0.2163	5.1527	15.6101	8.4027	1.2715	10.1131	4.6353	20.159300000000002	0.0199	21.0183	0.9679	6.0181	0	47.1465	1.9048	87.0139	4.9668	25.9146	1.3996	3.6354	6.6317	5.5047	0.0676	0.5004	15.1317	982.8865	1.0045	0.1333	0.4454	0	0.5268
TCGA-22-5482-01A-01R-1635-07	TCGA-22-5482	LUSC	0.103	9.1084	0.4607	0.5923	472.5038	0.1309	863.7603	22.5417	2.9118	52.603	37.7301	245.1746	83.6638	62.2283	0.3085	20.8192	0	0.0645	0	0	12.2367	0	2.5407	16.4979	14.7111	310.6671	0.0422	1.08	204.2035	0.2334	0.0369	5.4876	3.0844	270.2723	0.8832	0.0909	18.9825	15.1853	0.036	246.9665	4.9166	0.0687	1.8359	1.1426	36.1587	68.6029	0.0243	678.194	0.2482	4.4419	0.0167	15.9757	7.0998	20.5542	1.2936	28.2859	0.0917	3.444	2.4692	0.4363	0.0577	0.9746	11.5515	232.831	0.19	0.0565	1.0334	0.0186	2.8124
TCGA-22-5485-01A-01R-1635-07	TCGA-22-5485	LUSC	15.085	14.2175	0.6987	0.7978	499.37	0.192	927.2618	20.0267	2.3775	149.1026	7.1742	217.4951	226.8949	22.8668	0.547	16.8062	0.0257	0.1308	0	0	6.8362	0.0244	3.1711	22.208	17.0655	295.6043	0.013	4.3354	22.3922	0.2733	0.0085	3.0145	36.3516	230.2501	0.7268	0.2177	4.3751	8.8245	0.9897	32.3341	4.3868	0.0554	2.7562	1.6527	23.039	30.7343	0.0045	193.2499	0.3364	11.2351	0.0231	30.1492	6.6631	5.9429	2.144	51.1431	0.2182	15.0364	2.1499	0.9356	0.0304	0.7937	22.5448	460.435	0.327	0.0284	0.7122	0.0343	10.0628
TCGA-22-5492-01A-01R-1635-07	TCGA-22-5492	LUSC	32.4548	37.3257	1.887	2.4483	230.5679	0.6711	364.6275	14.7645	16.6649	39.5851	24.4947	168.7123	46.2333	32.2026	1.0002	20.3443	0.0583	0.9698	0.0139	0.0253	6.1741	0.0497	11.8834	61.8549	154.4504	140.946	0.0412	3.3512	22.8462	0.532	0.2776	2.8318	21.1158	142.8447	5.7373	0.4515	37.5872	8.0821	1.0532	203.833	27.7144	0.1229	4.3451	8.0887	51.7655	9.9576	0.0487	750.4397	2.9269	23.9116	0.1674	28.7221	11.1111	69.7758	6.2698	73.3687	1.1049	32.141	14.2771	3.1746	0.4889	1.1242	47.8813	1032.4612	0.8678	0.09	0.9332	0.0156	22.3578
TCGA-22-A5C4-01A-12R-A27Q-07	TCGA-22-A5C4	LUSC	0.3233	8.3893	1.099	0.9976	219.4345	0.2486	610.4745	24.5894	3.8181	66.189	3.8747	210.8256	63.1947	16.4847	0.2968	45.9576	0	0.2901	0.0537	0	18.4629	0.0779	4.2107	18.5015	51.1355	373.7586	2.179	0.9082	9.8884	0.3228	0	3.414	21.85	93.6319	0.7897	0.146	17.367	7.4837	0.4056	35.7336	5.4898	1.9651	3.9369	2.0907	17.9836	191.0017	0.0208	302.7015	0.6958	6.2296	0.1073	19.4013	2.2539	20.2051	1.9796	23.3297	0.2219	5.622	2.2658	0.4852	0.1059	1.9992	15.423	327.9178	0.3121	0.0824	0.2592	0.0299	9.8037
TCGA-33-4532-01A-01R-1201-07	TCGA-33-4532	LUSC	56.2611	5.4032	0.7786	0.6223	352.1275	0.1657	1181.5802	30.7922	3.7494	97.5124	6.3522	929.1318	131.8834	19.0062	0.2608	27.8869	0	0.2843	0.0097	0	14.56	0.0613	3.1049	20.2785	12.0422	347.5957	0.0898	1.5613	9.2128	0.1804	0	3.3117	34.8138	203.4513	0.9192	0.0948	3.4911	15.6438	1.201	138.2543	6.6123	0.0327	4.6892	1.6876	27.7095	89.185	0.0113	717.9549	0.5757	3.9466	0	20.6883	1.7817	4.117	0.9174	22.6146	0.2059	3.6205	2.5616	0.5546	0.0574	1.2948	7.6528	222.3975	0.2204	0.0536	0.2483	0	1.7776
TCGA-33-4533-01A-01R-1201-07	TCGA-33-4533	LUSC	0.6823	7.0301	0.3069	0.6815	167.1406	0.8634	472.175	24.9155	4.2255	43.2386	12.0359	290.8835	46.765	39.1599	0.6254	118.9285	0	0.3709	0	0.0198	14.2847	0.0086	2.8872	23.3461	7.9785	70.3894	0.184	0.7306	280.0949	0.2796	0	1.8457	11.3961	246.9258	0.4535	0.5759	5.8866	7.3128	0.0533	13.6351	3.3954	5.9025	0.9439	3.6966	49.273	14.0078	0	104.1935	1.9273	5.9691	0	32.5001	6.8242	6.2558	1.3174	32.2751	2.1931	3.3182	1.8245	0.647	0.0323	1.294	13.1051	348.5704	0.1987	0.047	1.0586	0	3.8845
TCGA-33-4538-01A-01R-1201-07	TCGA-33-4538	LUSC	0.3157	7.193	1.0706	0.8809	241.8817	0.2235	275.468	14.5015	4.1167	69.5471	4.5127	176.123	73.3393	18.0836	0.4746	6.5922	0	0.2584	0	0	11.338	0.0662	2.5322	33.8125	17.7416	137.5215	0.0529	17.2248	26.2965	0.2617	0	9.7171	15.0448	116.3385	1.1304	0.0626	14.0537	5.2654	0.6092	105.6683	6.461	0.0553	1.7979	3.5985	22.9797	23.5432	0.0061	472.5575	0.7768	7.5101	0	34.4091	3.7231	8.0228	1.2997	26.6781	0.3779	2.916	3.6739	0.7773	0.1858	0.8489	10.2417	255.8214	0.0793	0.2184	0.8042	0.035	0.95
TCGA-33-4547-01A-01R-1201-07	TCGA-33-4547	LUSC	9.2668	15.8087	1.8616	1.4754	290.4424	0.1864	448.4368	20.8427	4.3125	50.92	11.4758	179.7667	42.486	45.7196	0.584	42.0092	0.038	0.0703	0	0	8.7604	0.072	6.5369	20.1805	39.9225	132.5286	0.1055	0.9271	36.1996	0.2185	0.0126	4.0303	32.9861	113.5535	1.1975	0.1175	3.7065	9.1781	0.7215	572.4662	3.7755	0.1036	1.0391	0.8304	13.8303	18.7557	0.053	841.6031	1.1135	7.7906	0.0227	54.8943	4.9337	4.7441	3.5198	39.066	1.4711	3.7978	1.7575	0.777	0.1347	1.2571	16.0057	399.8801	0.6557	0.1468	0.8115	0.0888	1.7921
TCGA-33-4582-01A-01R-1443-07	TCGA-33-4582	LUSC	9.2162	3.6126	1.0924	0.6967	202.1788	0.1404	775.96	46.7274	5.3983	53.7119	1.1044	167.3773	114.7838	17.2263	0.2879	1.9992	0.0366	0.4565	0.0657	0	8.2139	0.0346	1.8707	48.9724	41.2663	363.5662	0.4891	0.2592	10.0111	0.1721	0	1.5991	5.5589	201.6594	0.3256	0.1072	7.342	16.2075	0.1288	493.4666	8.364	0.3858	2.4652	2.0617	30.9263	131.0934	0.0127	1529.2237	0.3349	3.117	0	24.6631	0.4218	23.9263	0.468	16.7982	2.335	1.6444	1.6589	0.4839	0.0216	1.5748	10.159	182.4724	0.083	0.0336	0.1586	0.0366	1.259
TCGA-33-4586-01A-01R-1443-07	TCGA-33-4586	LUSC	0.4963	7.2736	0.4615	0.5222	410.0794	0.1254	343.1623	12.7962	1.6946	82.9628	13.1284	258.3014	77.8428	19.0305	0.1421	5.9479	0	0.0572	0	0	10.37	0.0147	2.2282	13.7389	15.5727	406.3299	0.039	13.4926	57.7297	0.0971	0.0512	5.4818	11.7777	252.0324	0.6691	0.0907	3.7151	11.6069	0.218	513.087	5.2598	0.0381	3.2309	0.824	47.7311	14.1821	0.0054	1723.7026	0.1781	4.3247	0.0278	38.2427	7.0601	4.4828	0.9717	31.131	0.105	2.5804	1.9336	0.4374	0.0366	0.9122	12.6468	246.1649	0.1265	0.0854	1.4766	0.0827	1.3626
TCGA-33-4587-01A-11R-2125-07	TCGA-33-4587	LUSC	0.6817	7.1525	1.5136	0.7013	180.1537	0.1689	426.4495	19.1551	2.2823	53.9222	12.7697	224.6105	46.0528	5.7559	0.2313	103.5145	0.0466	0.14	0.007	0	32.3027	0.0882	1.9536	35.7487	6.1531	382.6917	0.0823	0.7776	8.0807	0.2191	0	1.1352	15.1776	187.0179	0.6943	0.1516	21.0604	7.618	0.8622	28.4311	2.1972	3.2254	4.4741	1.5479	14.8459	50.4739	0.0122	115.268	0.4386	6.2074	0.0139	24.8934	0.9053	21.5814	1.8199	16.3603	0.6767	3.2532	0.8647	0.7422	0.0206	0.766	15.4585	205.1748	0.1057	0.1713	0.4584	0	1.7466
TCGA-33-4589-01A-01R-1443-07	TCGA-33-4589	LUSC	0.065	11.5599	0.2726	0.7001	496.3758	0.2421	1289.3849	29.0213	26.5932	203.4512	24.6589	899.2897	30.3562	44.0665	0.8189	265.9941	0	3.5419	0.6453	0.0925	1.6226	0.0134	10.2518	159.7362	18.8472	220.326	1.2886	13.0554	307.1788	0.9988	0	7.1696	29.4198	976.8322	5.429	0.2956	218.4474	9.3284	0.2194	16388.6539	86.6291	0.01	5.8085	13.8906	55.7109	12.6112	0.0297	51482.9217	1.8113	16.921	0.017	20.1213	9.8642	517.9019	2.2846	117.0639	1.8116	7.786	14.5486	0.8702	0.1341	0.3513	50.5675	3232.2687	0.4896	0.0104	1.0414	0	8.7025
TCGA-33-6737-01A-11R-1820-07	TCGA-33-6737	LUSC	0.6857	20.5767	1.081	1.7905	275.8475	0.5746	666.7272	35.6216	9.2713	68.0753	11.1874	215.234	88.4481	19.2526	0.7273	1.5602	0.0133	0.5919	0.0958	0.029	18.3289	0.0442	3.1631	20.6197	105.713	146.157	2.2141	3.1845	26.6549	0.4508	0.5296	5.0176	35.4046	306.4729	1.3984	0.1303	15.5827	52.5211	7.5665	2029.8981	15.767	0.1184	2.6989	4.3346	27.3179	15.3676	0.0418	8957.8196	1.6888	9.1889	1.293	33.1449	5.3632	11.5021	3.0954	59.8341	0.2772	13.8447	7.3897	1.0747	0.2601	13.6199	28.3602	381.0711	0.3755	0.1079	0.178	0.0267	4.4501
