patient_barcode	submitter_id	Project	NOS2	CD4	IKZF2	FOXP3	PKM	TBX21	ENO1	PGM1	GZMB	HIF1A	MMP9	PGK1	GPI	TGFB1	CD33	CA9	IL2	IFNG	IL17A	IL17F	VEGFA	IL12B	CD86	STAT1	EPAS1	SLC2A1	ARG1	CD274	TGFBI	CD80	KIR2DL1	IL1B	CHI3L1	LDHA	IL2RA	IL10	CXCL9	SLC16A3	RORC	S100A8	GZMA	NCAM1	ALDOA	CD8A	SLC16A1	HK2	IL23R	S100A9	CTLA4	CYBB	KIR3DL1	STAT3	IL7R	CXCL10	ITGAM	CD14	CD8B	CD163	PRF1	CXCR3	NCR1	FUT4	FCGR3A	HLA-DRA	NCR3	KLRK1	TNF	PKMP2	MRC1
TCGA-91-6829-01A-21R-1858-07	TCGA-91-6829	LUAD	0.4037	23.1244	1.2261	0.7051	148.5782	0.3144	316.7569	28.0187	3.2617	59.0084	10.7395	76.5466	32.0081	23.4339	0.9628	0.5911	0	0.0826	0	0	5.7007	0	6.8626	32.5445	55.8228	9.1065	0.0451	2.6547	47.3478	0.4359	0.0148	1.2635	33.3278	121.9393	1.7487	0.1746	3.9226	10.2333	0.9864	3.3406	5.4994	0.3005	1.0582	3.7408	8.3408	5.6678	0.0234	48.8902	0.2104	19.0496	0.0134	49.2641	3.2491	6.45	6.4334	88.3483	0.4027	22.9866	5.3244	1.209	0.0792	1.5522	40.5433	668.0603	0.2029	0.074	0.2981	0.0149	12.1977
TCGA-91-6829-11A-01R-1858-07	TCGA-91-6829	LUAD	0.1812	71.9621	2.4968	0.226	152.7166	0.8858	237.5593	28.6067	2.8251	16.3222	7.5936	94.4739	23.8811	61.2361	8.9398	0.0826	0.1484	0.192	0	0	9.9418	0.281	23.6597	21.9506	161.0434	2.5464	0.1048	4.8194	49.2829	1.6232	0.0785	11.6358	37.4163	53.2384	0.2599	0.058	4.6681	14.0046	5.194	124.5966	6.7104	0.1591	2.0214	2.8	2.7709	45.1012	0.0103	611.959	0.1552	312.1079	0.142	29.6736	20.0965	5.7955	42.6734	78.2888	0.3776	63.1462	7.2426	1.1774	0.2805	1.9079	176.0997	3701.7856	0.7543	0.1091	2.6527	0	372.291
TCGA-91-6831-01A-11R-1858-07	TCGA-91-6831	LUAD	0.3358	28.1377	0.8369	2.0395	195.6883	0.5383	500.7965	28.1896	8.9896	50.5402	45.6387	164.1276	53.7726	17.335	0.7417	30.3746	0	0.4773	0.0172	0.0312	13.4625	0.0136	7.736	39.2444	59.9255	11.5067	0.1158	2.2904	32.1578	0.7296	0.93	4.4182	10.0643	180.3604	2.1721	0.0747	39.8813	12.7412	4.4938	14.8487	7.813	0.7311	5.1242	2.3592	6.7463	9.778	0.02	100.3151	1.5906	38.395	0.3947	38.3236	8.4601	44.9842	7.6723	119.1147	2.196	25.1816	8.5445	2.4834	0.2033	0.6466	65.7443	623.6811	0.5209	0.0211	1.1291	0	8.9317
TCGA-91-6831-11A-02R-1858-07	TCGA-91-6831	LUAD	1.0252	34.7183	1.2657	0.4814	59.586	0.8287	129.7701	43.894	9.7011	46.5252	3.4977	62.1793	10.1342	25.5199	1.2698	0.3959	0.0474	0.6572	0.0284	0	22.853	0.0224	10.8365	28.0482	573.5237	1.7888	0.263	16.583	14.1353	1.4531	0.0627	15.8161	16.4704	68.1513	0.8169	0.1851	15.5073	5.4915	4.4613	77.4692	10.3032	0.4082	0.7205	7.8478	3.2008	14.0035	0.0826	305.5546	1.3388	64.8913	0.1134	44.0708	86.713	18.5581	6.7345	99.5111	0.7136	14.361	12.6212	1.8236	0.364	1.1033	81.7735	1922.8742	0.8606	0.1394	1.0118	0	88.7563
TCGA-91-6835-01A-11R-1858-07	TCGA-91-6835	LUAD	0.4283	69.9565	3.2167	4.9273	86.0529	2.7795	250.8782	14.064	7.9038	52.825	132.0046	88.7164	25.7669	34.7783	1.6428	0.327	0.4503	0.8865	0	0.0213	9.8824	0.8527	12.9089	69.4597	69.4927	7.268	0.079	5.1362	40.0639	1.2547	0.0129	3.5097	38.3085	62.1197	4.6176	0.7582	113.8912	6.9766	8.4285	4.9181	26.8252	0.1995	1.07	22.8586	2.7032	16.1123	0.0955	173.063	4.638	84.4703	0.0234	62.8703	27.333	47.2139	10.6469	101.3475	2.7227	34.2536	9.6063	12.2141	0.3815	2.148	72.7817	1860.1567	3.7316	0.4031	5.014	0.0131	42.4899
TCGA-91-6835-11A-01R-1858-07	TCGA-91-6835	LUAD	0.2534	42.3565	1.6951	0.572	122.3117	0.932	197.4516	16.1938	4.7625	21.3903	1.3522	61.5984	15.5851	26.1665	1.3061	4.9494	0.0277	0.3836	0	0	8.7488	0.1572	6.0187	28.5868	89.1045	5.3376	0.1675	2.0956	29.4303	0.2988	0.1098	3.9211	8.2137	50.3692	0.6565	0.3242	22.0393	3.6844	8.5247	22.1045	10.092	0.8072	0.8977	5.9009	11.1013	8.0741	0.0096	64.6907	0.738	33.9118	0.0331	37.6398	3.57	27.3302	8.9232	49.0815	0.6687	14.8952	5.0669	2.977	0.3105	0.9302	49.1271	1326.9104	0.5525	0.1017	3.0635	0.0554	25.3205
TCGA-91-6836-01A-21R-1858-07	TCGA-91-6836	LUAD	0.6895	7.1568	1.5159	1.0618	133.8295	0.9362	620.9972	22.2658	8.6304	51.8383	10.407	273.4156	26.0425	8.6963	0.2816	0.2341	0	0.8227	0.0118	0	24.4315	0.0281	3.2596	49.2946	43.225	83.6493	0.0798	7.2006	29.0525	0.4686	0.0785	4.4517	9.8887	84.7389	1.1009	0.0515	6.287	25.5415	38.8085	8.1258	6.153	0.0435	5.5106	3.9286	2.2162	32.6202	0.062	38.1766	1.345	10.2734	0.0473	36.2575	4.5091	9.8927	3.2775	23.1619	0.3355	6.2901	3.7898	1.1296	0.2337	1.4471	14.5033	242.2326	0.8799	0.0509	0.3695	0.0132	9.7389
TCGA-91-6836-11A-01R-1858-07	TCGA-91-6836	LUAD	0.8016	54.0095	1.3278	0.5217	81.8043	1.3434	175.3761	25.5538	11.1922	27.3993	1.5752	71.2822	13.789	29.7462	3.554	0	0.1713	0.4431	0.041	0	17.812	0.2432	15.4349	23.273	328.8364	2.0979	0.2073	6.8674	34.7494	1.5986	0.3398	6.9553	13.9167	50.9637	1.7704	0.3344	6.9276	5.6227	9.293	68.9608	12.4917	0.3792	0.981	17.1728	2.0448	38.3436	0.0596	316.479	1.5046	107.2996	0.5736	36.224	55.3757	11.4177	19.8797	118.2018	2.2073	56.9654	17.2625	3.4996	0.6068	1.5816	114.134	3136.9845	1.2746	0.3526	1.6219	0	114.8221
TCGA-91-6847-01A-11R-1949-07	TCGA-91-6847	LUAD	0.0482	2.1521	2.8356	0.2432	156.2553	0.1492	564.9151	23.9143	2.3245	62.7589	3.3111	123.8824	25.5339	18.4575	0.0737	14.7651	0	0.0943	0	0	17.7391	0	0.6932	29.8948	21.0714	42.3216	0.1691	1.43	96.6633	0.0559	0.0096	0.3254	6.9919	112.7974	0.1359	0.019	10.7268	19.7666	2.5765	31.1155	6.6837	0.1358	1.2487	3.1897	13.9215	14.7682	0	2842.1393	0.1601	2.1073	0	23.9511	0.5746	23.081	0.3816	9.3867	0.0711	0.5528	2.0673	0.2366	0.1292	1.6186	1.2755	44.4279	0.4367	0.1715	0.2723	0	0.5001
TCGA-91-6847-11A-01R-1949-07	TCGA-91-6847	LUAD	0.3056	31.7299	1.1612	0.1494	98.41	0.9073	185.2466	47.2246	2.1236	15.8253	1.0031	65.5601	12.3085	26.1865	1.2473	0.0956	0.0687	0.1586	0	0.0373	23.6089	0.1625	6.572	15.59	263.2393	2.0851	0.2251	3.114	15.9045	0.8967	0.0454	2.7193	5.0374	45.7185	0.1842	0.0223	1.6974	6.0113	12.1251	30.3524	4.1587	0.4253	0.9029	2.3308	0.9911	18.5193	0.012	139.4462	0.0898	44.0167	0.1232	37.4002	24.9441	1.5039	11.6163	44.2189	0.1164	28.8623	7.6128	0.9697	0.2027	0.9954	39.3452	1541.2835	0.4985	0.0883	0.6868	0	56.4374
TCGA-91-6849-01A-11R-1949-07	TCGA-91-6849	LUAD	0.0215	25.2126	1.1941	0.9963	205.2357	1.0091	394.8306	19.2012	6.7046	42.2963	122.7274	79.3946	31.2727	15.8105	0.9183	0.2942	0	0.1562	0	0	8.2992	0.1	7.4041	22.4885	74.8278	7.7095	0.0639	1.186	13.0251	0.7655	0.0839	2.2637	430.0829	158.9337	2.3519	0.1926	15.9326	12.6452	17.746	22.0313	8.2354	0.1114	1.1118	6.6398	1.1928	3.309	0.0294	290.3272	2.6082	49.0633	0.1517	58.4003	11.6288	5.193	10.2535	68.6553	0.5466	23.1258	6.3306	2.8706	0.2995	1.2335	14.5288	1242.4868	0.6522	0.0622	0.2537	0	23.9605
TCGA-91-6849-11A-01R-1949-07	TCGA-91-6849	LUAD	1.9244	33.3917	0.9437	0.2325	79.6902	1.8585	141.9032	39.7162	8.2115	22.598	2.3648	56.8847	10.627	25.2989	1.3928	0.1115	0.0962	0.1185	0	0	19.2866	0.1366	5.1349	17.0765	693.9075	2.4135	0.2102	8.5399	15.2605	0.7815	0.1696	4.0175	9.0878	49.1135	0.5885	0.0522	9.0815	4.7589	8.2619	30.0739	6.6858	0.3436	0.9649	1.8236	1.35	8.892	0.0335	116.8163	0.9219	28.1886	0.5943	38.4316	55.5825	6.9605	3.6704	84.0623	0.1019	22.0286	18.192	1.2137	0.3597	1.1959	52.8393	1548.5477	0.64	0.0707	3.5486	0	55.4317
